epoch,steps,training step,training data,training loss,training prec1,training prec5,training acc,training error1,training error5,validation step,validation data,validation loss,validation prec1,validation prec5,validation acc,validation error1,validation error5
77,60137,0.3505263279708491,0.002332693178125594,0.1710004982527789,93.99751670534572,99.9052821903009,0.9442899354922109,6.002483294654283,0.09471780969910526,0.008091662340103441,0.0032692077053580316,0.3145363671541214,91.66,99.64,0.9163677387175975,8.340000000000003,0.35999999999999943
78,60918,0.3509104505238551,0.0028688489398638814,0.16646018524137868,94.13249739916773,99.9025313100192,0.9461928085596933,5.8675026008322675,0.0974686899808006,0.007648092925928201,0.0025494690913303642,0.2793681695461273,92.58,99.79,0.9249923729738666,7.420000000000002,0.20999999999999375
79,61699,0.35043321528904875,0.0022920557845112,0.16844627834503537,94.08835827464789,99.90046814980793,0.9457434434061106,5.911641725352112,0.09953185019206501,0.00818288554051879,0.0031902881184960627,0.2921340142250061,92.32,99.75,0.9242734576464076,7.680000000000007,0.25
80,62480,0.35067446466902613,0.002648830719091828,0.170870731457133,93.99976742557618,99.90096830985915,0.9432354436922746,6.000232574423819,0.09903169014084767,0.008124135861730879,0.002938601621396982,0.3609817547082901,90.32,99.72,0.9019728771362235,9.680000000000007,0.28000000000000114
81,63261,0.3506070734138831,0.002425787543517832,0.17337929425467755,93.902548815621,99.90409431017926,0.9436661808199431,6.097451184378997,0.09590568982073933,0.007698352169838681,0.0025487492798240323,0.29197605717182157,91.87,99.79,0.9165710225091336,8.129999999999995,0.20999999999999375
82,64042,0.35061533380867427,0.0025784395415712714,0.09321164673673664,96.83748799615877,99.96605163652369,0.9638314858832284,3.162512003841229,0.03394836347631269,0.008220631605500628,0.003064969542679513,0.1730440621599555,95.15,99.86,0.952114690536626,4.849999999999994,0.14000000000000057
83,64823,0.35042617659867953,0.0024201622693089913,0.07435394559060336,97.47763034170934,99.97217859715109,0.9743794316275595,2.522369658290657,0.027821402848914545,0.008444186228855401,0.0032875613801798243,0.1765330053240061,95.18,99.85,0.9525535865453554,4.819999999999993,0.15000000000000568
84,65604,0.35057774518119234,0.002513172073950383,0.06781337747204853,97.69657540412932,99.97680507762485,0.9769159594588143,2.3034245958706805,0.023194922375154192,0.008118678050436033,0.002696119296322962,0.17719188976585865,95.33,99.86,0.9531293209209271,4.670000000000002,0.14000000000000057
85,66385,0.3499303807369725,0.0019270464033842392,0.06465694304465026,97.7904179337388,99.97811799775928,0.978035167003237,2.2095820662612056,0.021882002240715792,0.009642257811916861,0.004026037872217263,0.17909058164954186,95.44,99.86,0.9544090045268846,4.560000000000002,0.14000000000000057
86,67166,0.35046309972999956,0.0024131000728826973,0.060984264708645215,97.92033450704226,99.97736775768246,0.9793981572969739,2.0796654929577443,0.022632242317541795,0.00803038876527434,0.0029279790866147183,0.17467326312065123,95.47,99.86,0.9567991661623728,4.530000000000001,0.14000000000000057
