epoch,steps,training step,training data,training loss,training prec1,training prec5,training acc,training error1,training error5,validation step,validation data,validation loss,validation prec1,validation prec5,validation acc,validation error1,validation error5
74,57794,0.017796919074162327,0.0006184339828588898,0.21400282989886904,92.47359154929578,99.86995838668373,0.928076480262501,7.526408450704224,0.13004161331626563,0.007773065263298667,0.002655132560972955,0.36194840083122254,88.52,99.58,0.8893900827703883,11.480000000000004,0.4200000000000017
75,58575,0.01861289643447622,0.0005876828705302884,0.21764180780640027,92.36355633802818,99.87596030729834,0.9267489788467732,7.636443661971825,0.1240396927016576,0.007759031976104542,0.0026584157518520475,0.4206945282936096,86.69,99.58,0.8709276831815836,13.310000000000002,0.4200000000000017
76,59356,0.01774291161843665,0.0005806438748876203,0.21268511674201138,92.70166453265045,99.85995518565942,0.9317928976815667,7.2983354673495455,0.1400448143405839,0.00808380515712082,0.002641987648739177,0.3689594404220581,88.53,99.41,0.8891123889565621,11.469999999999999,0.5900000000000034
77,60137,0.018341565712160703,0.000610033467545552,0.21598363153054528,92.5996318822023,99.84995198463508,0.9280298825710067,7.400368117797697,0.1500480153649164,0.007915141476187736,0.002500365494163173,0.3936938313484192,87.99,99.51,0.8764953184247217,12.010000000000005,0.4899999999999949
78,60918,0.017712262467446616,0.0006351388523429059,0.2112249611482196,92.84771126760563,99.86795774647888,0.9327650230049854,7.152288732394368,0.13204225352112076,0.007992742927211105,0.002954915830284167,0.36968727669715884,88.25,99.58,0.8790271112324164,11.75,0.4200000000000017
79,61699,0.017934085770239444,0.0006340572684430893,0.21447315062759933,92.50960307298335,99.84995198463508,0.9287839707673446,7.490396927016647,0.1500480153649164,0.007845792041462699,0.0025615828811742696,0.3637838541984558,88.47,99.6,0.8821057318610199,11.530000000000001,0.4000000000000057
80,62480,0.018972275351745373,0.0005956251703670175,0.21571020694704734,92.44958386683739,99.85395326504481,0.9270965302449168,7.550416133162614,0.14604673495519194,0.007804181165755934,0.0026120850994328783,0.46047136430740354,86.22,99.54,0.8571306360447807,13.780000000000001,0.45999999999999375
81,63261,0.018055021381256066,0.0006048328287317566,0.21185064458892838,92.58562740076825,99.85395326504481,0.9292106261378034,7.414372599231754,0.14604673495519194,0.007639253215425333,0.002631351446649831,0.3578051281929016,88.83,99.54,0.8873035634239513,11.170000000000002,0.45999999999999375
82,64042,0.018330013248282418,0.0006042955474267391,0.11885244747034719,96.07674455825864,99.95198463508322,0.955631756970734,3.923255441741361,0.048015364916778935,0.007873243587032246,0.002589297142757732,0.24896432588100434,92.14,99.79,0.9191591134237429,7.859999999999999,0.20999999999999375
83,64823,0.017377403725735204,0.0006017901680686257,0.08865235954589865,97.01504481434058,99.95198463508322,0.9694432723890598,2.984955185659416,0.048015364916778935,0.007709462171906878,0.0025033935619767304,0.24802337617874146,92.42,99.81,0.9221825883556376,7.579999999999998,0.18999999999999773
84,65604,0.01816322495171111,0.000584158793606923,0.07498061922337101,97.48319462227913,99.9819942381562,0.9755911051564689,2.516805377720871,0.018005761843795653,0.007896244146262004,0.0027515508566692375,0.24560295605659485,92.18,99.8,0.9199103866985859,7.819999999999993,0.20000000000000284
85,66385,0.018080795009676534,0.0006037088118197823,0.06690530979674353,97.7692861715749,99.97399167733674,0.9776345424781061,2.2307138284250954,0.02600832266325881,0.007825029883415076,0.0029677372829169982,0.24995297504663466,92.51,99.82,0.92176407039851,7.489999999999995,0.18000000000000682
86,67166,0.01803405703106244,0.0006177230009501478,0.061530595545140634,97.9733514724712,99.98599551856594,0.9792141085844207,2.026648527528806,0.01400448143405697,0.00793606916051002,0.0026796334868024107,0.24473224922418593,92.91,99.8,0.925791879870992,7.090000000000003,0.20000000000000284
87,67947,0.018103040592618545,0.0006116047100892598,0.05538701970057464,98.17741677336748,99.98999679897567,0.9825441124560257,1.822583226632517,0.010003201024332498,0.007857791937080917,0.002769164978318913,0.2521839381337166,92.64,99.81,0.9236166163135977,7.359999999999999,0.18999999999999773
88,68728,0.018567190890733474,0.0006145304510138557,0.052214782884333726,98.26744558258643,99.99199743918054,0.9824402853419565,1.7325544174135672,0.008002560819463156,0.007965444759198815,0.0027589858717219844,0.25278431804180146,92.74,99.84,0.9244218651077415,7.260000000000005,0.1599999999999966
89,69509,0.017904518813696164,0.0005853411177514304,0.04805001853720765,98.40749039692702,99.98999679897567,0.9843800441226987,1.5925096030729833,0.010003201024332498,0.007759448069675713,0.0026302337646484375,0.2585814228713512,92.91,99.8,0.925940612344442,7.090000000000003,0.20000000000000284
90,70290,0.01778446574827773,0.000614439784793634,0.044610167052489484,98.47951344430217,99.9939980793854,0.9850554025552671,1.520486555697829,0.006001920614593814,0.007943255126855935,0.0027941472970755997,0.255599355840683,92.7,99.81,0.9252613080457828,7.299999999999997,0.18999999999999773
91,71071,0.01762911818549514,0.000607391630946903,0.041607179125072134,98.60355313700384,99.9939980793854,0.9860407421288873,1.3964468629961573,0.006001920614593814,0.0075427650646039636,0.002625602066137229,0.2610406102359295,92.77,99.79,0.9267127360055438,7.230000000000004,0.20999999999999375
92,71852,0.017907918644317743,0.000593551142420262,0.039020800647932785,98.70558578745198,99.99199743918054,0.9867341964824541,1.2944142125480198,0.008002560819463156,0.007961819885642665,0.0026701483756873257,0.26974631794691084,92.82,99.85,0.9252205273653553,7.180000000000007,0.15000000000000568
93,72633,0.018889404900095375,0.0006352270763753776,0.03634591629250493,98.77560819462228,99.9939980793854,0.9879759042049889,1.2243918053777207,0.006001920614593814,0.007941987104476637,0.002608086652816481,0.2650522988796234,93.0,99.8,0.9267501157460852,7.0,0.20000000000000284
94,73414,0.01750190004649144,0.0006030488105803233,0.03291240010545297,98.92165492957747,99.99599871959028,0.9900267807429411,1.0783450704225288,0.0040012804097244725,0.008095565115570262,0.0027922050208802436,0.27646207300424575,92.85,99.83,0.9264968310472556,7.150000000000006,0.1700000000000017
95,74195,0.01777462831074694,0.0006153931538365714,0.03272781238923828,98.94366197183099,99.99799935979513,0.9887704342871287,1.0563380281690087,0.0020006402048693417,0.007705691513741852,0.002710887580920177,0.27118686336278913,92.91,99.82,0.9257020573997,7.090000000000003,0.18000000000000682
96,74976,0.01737724162552329,0.0006084900048875015,0.030795655649593016,98.95766645326505,99.99799935979513,0.9895978511541724,1.0423335467349517,0.0020006402048693417,0.007817260778633652,0.0026869743492952576,0.2767103826761246,92.84,99.81,0.9260793515451151,7.159999999999997,0.18999999999999773
97,75757,0.01755131527342656,0.000612503740454758,0.029205262570054045,99.05369718309859,99.99599871959028,0.9910292581152804,0.946302816901408,0.0040012804097244725,0.007762208865706328,0.002741435530838693,0.27553052065074446,93.02,99.81,0.9273096369306184,6.980000000000004,0.18999999999999773
98,76538,0.01796440064678119,0.0005707230976998577,0.028002369866876955,99.08970870678617,100.0,0.9912929213261251,0.910291293213831,0.0,0.008004601593989476,0.002572383090948603,0.2775450521588326,92.96,99.78,0.9296041493358506,7.040000000000006,0.21999999999999886
99,77319,0.01748504162445264,0.0005879341105950779,0.02715404563448982,99.0817061459667,100.0,0.9916682955045416,0.9182938540332941,0.0,0.007974114387657992,0.002697249127041762,0.2948985712707043,92.93,99.8,0.9291683934338926,7.069999999999993,0.20000000000000284
